iteration,avg_price,cash_and_stock,cash,stock_value,action,position
478,37.4062,1543847.72,735651.91,808195.81,-1,-1
479,38.4817,1524782.75,735651.91,789130.83,0,-1
480,38.7444,1520127.34,735651.91,784475.43,0,-1
481,37.9815,1533650.18,735651.91,797998.26,-1,-1
482,37.3562,1544734.47,735651.91,809082.55,0,-1
483,38.2816,1528329.72,735651.91,792677.8,0,-1
484,37.7939,1536975.46,735651.91,801323.55,0,-1
485,38.1816,1530103.2,735651.91,794451.29,0,-1
486,38.2941,1528108.03,735651.91,792456.12,0,-1
487,40.4702,1489534.7,735651.91,753882.79,0,-1
488,40.12,1495741.91,735651.91,760089.99,0,-1
489,39.2196,1511703.28,735651.91,776051.37,0,-1
490,39.2071,1511924.97,735651.91,776273.06,0,-1
491,39.3572,1509264.74,735651.91,773612.83,0,-1
492,38.019,1532985.12,735651.91,797333.21,0,-1
493,38.7068,1520792.4,735651.91,785140.49,0,-1
494,38.4942,1524561.06,735651.91,788909.15,0,-1
495,38.7569,1519905.66,735651.91,784253.74,0,-1
496,38.7569,1519905.66,735651.91,784253.74,0,-1
497,38.8069,1519018.91,735651.91,783367.0,0,-1
498,37.8814,1535423.66,735651.91,799771.75,0,-1
499,35.3427,1580425.88,735651.91,844773.96,-1,-1
500,36.6183,1557813.93,735651.91,822162.01,0,-1
501,37.5688,1540965.81,735651.91,805313.89,0,-1
502,36.8809,1553158.53,735651.91,817506.61,0,-1
503,36.2681,1564021.13,735651.91,828369.22,0,-1
504,34.8674,1588849.94,735651.91,853198.02,-1,-1
505,35.1301,1584194.54,735651.91,848542.62,-1,-1
506,34.117,1602151.09,735651.91,866499.17,-1,-1
507,34.042,1603481.2,735651.91,867829.29,-1,-1
508,33.8544,1606806.49,735651.91,871154.57,-1,-1
