Date,V,O,H,L,C,KD-FK,KD-K,KD-D,MACD-DIF,MACD-DEF,MACD-Bar,SMA-10,SMA-20,SMA-60,VWMA-10,VWMA-20,VWMA-60,STD-10,STD-20,STD-60,VIX-10,VIX-20,VIX-60,CVOL-7,CVOL-14,CVOL-28,R-V,R-O,R-H,R-L,R-C,R-KD-FK,R-KD-K,R-KD-D,R-MACD-DIF,R-MACD-DEF,R-MACD-Bar,R-SMA-10,R-SMA-20,R-SMA-60,R-VWMA-10,R-VWMA-20,R-VWMA-60,R-STD-10,R-STD-20,R-STD-60,R-VIX-10,R-VIX-20,R-VIX-60,R-CVOL-7,R-CVOL-14,R-CVOL-28
2017-05-17,10210001,49.4,49.75,47.5,48.25,87.1245,83.0915,69.824,0.2639,-0.6681,0.9319,44.25,44.12,47.9933,45.4217,45.215,49.718,3.6003,2.6769,5.1737,59.6691,46.9391,55.3278,3.6065,21.8498,-14.5256,70.6046,-0.6036,0.1006,-4.4266,-2.9175,-12.8755,2.4872,10.498,-37762.4952,-25.8567,3.5073,0.9698,0.5412,0.2629,0.8926,0.8013,0.1242,8.5993,7.2572,-1.6121,1.4855,-0.7068,0.2207,-88.9928,9.2159,17.9258
2017-05-18,7591899,47.2,48.15,47.0,47.05,76.824,81.0023,73.5501,0.3724,-0.46,0.8324,44.675,44.34,48.08,45.6962,45.377,49.7662,3.6605,2.73,5.1122,59.2053,47.5675,55.4486,-11.2568,23.6071,-15.8738,74.3575,-2.1762,-0.2072,-2.5907,-2.487,-11.8227,-2.5143,5.3364,41.1361,-31.1486,-10.6824,0.9605,0.4986,0.1806,0.6043,0.3583,0.0968,1.671,1.984,-1.188,-0.7774,1.3387,0.2184,-412.1269,8.0426,9.2818
2017-05-19,4990505,47.2,48.0,46.7,46.75,68.5864,76.8637,74.6547,0.4293,-0.2821,0.7114,45.31,44.565,48.1642,46.1202,45.4818,49.9103,3.3762,2.7341,5.0466,49.7997,47.5911,55.3966,-17.7129,18.4905,-15.3159,65.7346,0.3188,2.0191,-0.7439,-0.6376,-10.7227,-5.1093,1.5017,15.2695,-38.6647,-14.5348,1.4214,0.5074,0.1751,0.9279,0.231,0.2895,-7.7657,0.1508,-1.2846,-15.8864,0.0497,-0.0938,57.3538,-21.6739,-3.515
2017-05-22,4309551,46.6,47.65,46.1,46.65,66.4865,73.4046,74.238,0.4609,-0.1335,0.5945,45.805,44.775,48.1617,46.6265,45.5491,50.0573,3.1429,2.7244,5.0473,50.0718,47.7259,51.5634,-10.9046,14.1016,-19.7834,86.355,-0.3209,1.9251,-1.3904,-0.2139,-3.0617,-4.5003,-0.5581,7.3806,-52.6765,-16.4371,1.0925,0.4712,-0.0052,1.0977,0.1479,0.2945,-6.9094,-0.3555,0.0144,0.5464,0.2832,-6.9196,-38.437,-23.7362,29.1692
2017-05-23,2202160,47.0,47.15,46.35,46.5,61.5385,69.4492,72.6417,0.4685,-0.0131,0.4816,46.405,44.985,48.13,46.9622,45.588,50.158,2.5308,2.6851,5.0517,50.4906,47.6549,51.323,-40.9061,7.0946,-26.0458,51.0995,0.7503,1.0718,-0.6431,-0.3215,-7.4422,-5.3885,-2.1502,1.6495,-90.1882,-18.9768,1.3099,0.469,-0.0658,0.72,0.0855,0.2013,-19.4781,-1.4399,0.0879,0.8365,-0.1487,-0.4663,275.1266,-49.6891,31.6546
2017-05-24,3556000,46.6,46.6,45.45,45.55,47.1698,62.0228,69.1021,0.3934,0.0682,0.3252,46.755,45.005,48.0025,47.2591,45.654,50.0064,2.0597,2.6879,5.018,52.4669,45.2274,47.9824,-47.0369,1.5346,-26.0362,161.4778,0.215,0.215,-2.2581,-2.043,-23.3491,-10.6934,-4.8728,-16.0425,-620.5887,-32.4849,0.7542,0.0445,-0.2649,0.6323,0.1448,-0.3022,-18.612,0.1036,-0.6672,3.9141,-5.0939,-6.5089,14.9874,-78.37,-0.0369
2017-05-25,12734086,45.7,50.0,45.4,48.6,69.5652,64.5369,67.5803,0.5733,0.1692,0.4041,47.405,45.135,47.9208,47.5525,45.8839,49.5324,1.3204,2.7992,4.9666,56.0747,47.6197,48.6011,-11.9494,13.6035,-17.2548,358.1014,0.3293,9.7695,-0.3293,6.6959,47.4782,4.0536,-2.2021,45.7399,148.1361,24.2659,1.3902,0.2889,-0.1701,0.6209,0.5036,-0.948,-35.8921,4.138,-1.0238,6.8762,5.2894,1.2894,-74.5956,786.4671,-33.7276
2017-05-26,21071352,48.55,51.8,48.2,49.55,64.8437,64.6392,66.6,0.7835,0.2921,0.4914,47.73,45.3425,47.86,48.4133,46.4322,49.4263,1.4148,2.9685,4.9231,47.6361,48.717,48.9505,4.3507,9.1373,-14.8766,165.472,-0.1029,6.5844,-0.823,1.9547,-6.7871,0.1585,-1.4507,36.6681,72.6058,21.6187,0.6856,0.4597,-0.1269,1.8102,1.195,-0.2141,7.1486,6.0508,-0.8778,-15.0489,2.3043,0.7189,-136.409,-32.831,-13.7826
2017-05-31,4759300,49.55,49.8,48.55,49.05,57.0312,62.1032,65.101,0.8994,0.4135,0.4859,47.765,45.535,47.7842,48.4999,46.5317,49.3243,1.4455,3.0815,4.8679,38.1511,49.0918,48.9565,4.9317,0.1292,-14.3728,22.5866,0.0,0.5045,-2.0182,-1.0091,-12.0482,-3.9233,-2.2506,14.7905,41.587,-1.1353,0.0733,0.4245,-0.1584,0.1788,0.2143,-0.2063,2.1669,3.8051,-1.1209,-19.9113,0.7695,0.0123,13.3561,-98.5855,-3.3869
2017-06-01,9597628,49.05,51.4,49.05,49.5,64.0625,62.7563,64.3195,1.0159,0.534,0.4819,47.745,45.785,47.7758,48.5345,46.7595,49.2724,1.4169,3.1939,4.8644,37.3935,48.4203,48.0188,17.6545,1.3337,-9.3797,201.6605,0.0,4.791,0.0,0.9174,12.3288,1.0516,-1.2006,12.9465,29.1291,-0.8272,-0.0419,0.549,-0.0174,0.0713,0.4895,-0.1052,-1.9819,3.6471,-0.0705,-1.9857,-1.3678,-1.9154,257.9773,931.9523,-34.7395
2017-06-02,6987382,50.0,51.0,49.2,51.0,87.5,71.0042,66.5477,1.2152,0.6702,0.5449,48.02,46.135,47.7925,48.7351,46.9566,49.2752,1.7528,3.3668,4.8739,36.5341,48.2855,47.9903,17.3333,5.1282,-8.8896,72.8032,1.0101,3.0303,-0.6061,3.0303,36.5854,13.1428,3.4643,19.62,25.5112,13.091,0.576,0.7644,0.0349,0.4133,0.4215,0.0057,23.7113,5.4154,0.1943,-2.2982,-0.2784,-0.0593,-1.8197,284.4982,-5.226
2017-06-05,4995826,51.8,52.7,51.4,52.2,93.1507,78.3864,70.4939,1.4532,0.8268,0.6264,48.535,46.605,47.8092,49.1128,47.236,49.2883,2.1481,3.529,4.8874,35.1692,47.3975,48.2934,23.0493,-14.104,-7.1519,71.4978,1.5686,3.3333,0.7843,2.3529,6.4579,10.3968,5.9299,19.5885,23.3636,14.9453,1.0725,1.0187,0.0349,0.7751,0.5949,0.0265,22.5538,4.8159,0.2778,-3.7361,-1.8392,0.6317,32.9771,-375.0308,-19.5468
2017-06-06,11760506,52.6,54.2,52.6,53.1,87.5,81.4242,74.1374,1.6949,1.0005,0.6945,49.17,47.24,47.8275,49.8663,47.9221,49.3451,2.4755,3.4961,4.9054,34.5228,41.72,48.247,26.1886,-19.8301,-4.1167,235.4066,0.7663,3.8314,0.7663,1.7241,-6.0662,3.8755,5.1684,16.6341,20.9981,10.8734,1.3083,1.3625,0.0383,1.5343,1.4527,0.1152,15.2376,-0.9302,0.3686,-1.838,-11.9785,-0.0962,13.6202,40.5991,-42.4397
2017-06-07,12006535,54.4,54.6,51.6,51.6,67.3913,76.7466,75.0071,1.7454,1.1494,0.5959,49.665,47.735,47.8275,50.3514,48.5496,49.4084,2.4096,3.369,4.9054,36.4442,42.6602,48.3645,-4.9114,-11.6192,-4.1796,102.092,2.4482,2.8249,-2.8249,-2.8249,-22.9814,-5.7448,1.1731,2.9744,14.8911,-14.1925,1.0067,1.0478,0.0,0.9727,1.3093,0.1283,-2.6607,-3.6363,0.0,5.5657,2.2537,0.2436,-118.7538,-41.4062,1.5287
2017-06-08,6186343,51.6,52.9,51.0,52.9,81.5218,78.3383,76.1175,1.8687,1.2933,0.5754,50.305,48.355,47.8492,50.5744,48.9007,49.4254,2.324,3.0975,4.9252,36.0494,42.7088,48.3649,-19.6087,-12.1157,-3.1739,51.5248,0.0,2.5194,-1.1628,2.5194,20.9678,2.074,1.4804,7.0652,12.5145,-3.4456,1.2886,1.2988,0.0453,0.443,0.7232,0.0343,-3.5537,-8.0583,0.4031,-1.0833,0.114,0.0008,299.2518,4.2732,-24.0627
2017-06-09,4006214,52.9,53.0,51.5,52.4,65.625,74.1006,75.4452,1.9041,1.4154,0.4887,50.99,48.8725,47.8575,50.8144,49.1985,49.4205,1.6896,2.8428,4.9326,33.234,42.8791,48.2543,-14.1214,-9.1696,-0.6182,64.759,0.0,0.189,-2.6465,-0.9452,-19.5,-5.4096,-0.8833,1.8961,9.4459,-15.0737,1.3617,1.0702,0.0174,0.4745,0.609,-0.0098,-27.2948,-8.2226,0.15,-7.8097,0.3987,-0.2286,-27.9842,-24.3167,-80.522
2017-06-12,5545250,51.1,53.0,51.0,53.0,73.5537,73.9183,74.9362,1.958,1.524,0.4341,51.43,49.4175,47.8108,51.2913,49.4232,49.1849,1.5665,2.5003,4.869,26.6087,42.9035,45.8432,-14.3205,-3.9499,0.7577,138.4162,-2.4809,1.145,-2.6718,1.145,12.0818,-0.246,-0.6746,2.832,7.6665,-11.1719,0.8629,1.1151,-0.0975,0.9385,0.4566,-0.4766,-7.2866,-12.048,-1.289,-19.9354,0.0568,-4.9966,1.4098,-56.9238,-222.571
2017-06-13,5867200,53.0,54.3,52.1,52.1,54.9549,67.5972,72.4899,1.9062,1.6004,0.3058,51.685,49.7075,47.7558,51.8325,49.9127,48.9971,1.4279,2.4557,4.8,23.0611,36.5693,45.7326,-6.7054,0.744,2.0659,105.8059,0.0,2.4528,-1.6981,-1.6981,-25.286,-8.5515,-3.2646,-2.6486,5.0159,-29.5583,0.4958,0.5868,-0.115,1.055,0.9906,-0.382,-8.8488,-1.786,-1.4177,-13.3325,-14.7637,-0.2414,-53.1758,-118.836,172.6358
2017-06-14,15188350,52.4,52.6,47.9,48.05,2.2388,45.811,63.5969,1.5207,1.5845,-0.0637,51.585,49.675,47.635,51.5092,50.0161,48.9292,1.6506,2.4739,4.697,42.7769,39.4765,47.6928,38.1263,28.6949,12.9941,258.8688,0.5758,0.9597,-8.0614,-7.7735,-95.9262,-32.2294,-12.2678,-20.2203,-0.9957,-120.8459,-0.1935,-0.0654,-0.253,-0.6237,0.2071,-0.1384,15.5956,0.744,-2.1455,85.494,7.9497,4.2864,-668.5863,3756.8149,528.9856
2017-06-15,7512401,47.8,49.35,47.45,48.8,18.8811,36.8344,54.6761,1.2612,1.5198,-0.2586,51.515,49.63,47.5433,51.4425,50.0218,48.8377,1.7601,2.4816,4.6177,42.2476,38.9509,47.6761,33.9557,31.871,12.7249,49.4616,-0.5203,2.7055,-1.2487,1.5609,743.3721,-19.5949,-14.0272,-17.0627,-4.0798,305.6795,-0.1357,-0.0906,-0.1924,-0.1294,0.0115,-0.1871,6.6316,0.311,-1.6878,-1.2374,-1.3315,-0.035,-10.9387,11.0684,-2.0719
2017-06-16,5140381,48.8,48.9,47.9,48.55,15.3846,29.6845,46.3455,1.0236,1.4206,-0.3969,51.27,49.645,47.4275,51.3368,50.0729,48.7552,1.9946,2.4738,4.5004,41.3197,38.551,47.6092,-1.2461,0.3282,5.2537,68.4253,0.0,0.2049,-1.8443,-0.5123,-18.5185,-19.411,-15.2362,-18.8393,-6.5295,53.5146,-0.4756,0.0302,-0.2436,-0.2056,0.102,-0.1688,13.326,-0.3178,-2.54,-2.1965,-1.0265,-0.1405,-103.6698,-98.9702,-58.7133
2017-06-19,4273372,48.75,49.95,48.35,49.8,32.8671,30.7453,41.1455,0.9255,1.3216,-0.396,51.03,49.7825,47.2992,51.1856,50.1859,48.3388,2.0146,2.3972,4.3143,39.2647,38.1639,46.862,-4.5627,-11.1551,-2.395,83.1334,0.4119,2.8836,-0.4119,2.5747,113.6366,3.5739,-11.2202,-9.5847,-6.9698,-0.2266,-0.4681,0.277,-0.2706,-0.2945,0.2258,-0.854,1.0004,-3.0961,-4.1364,-4.9733,-1.0043,-1.5694,266.1577,-3498.7762,-145.5866
2017-06-20,2841058,50.0,50.4,49.5,49.75,33.5766,31.6891,37.9934,0.8341,1.2241,-0.39,50.695,49.9325,47.16,50.7593,50.2771,48.1906,1.9078,2.2888,4.0888,37.3075,38.0957,46.9059,-11.4227,-12.4364,-7.2519,66.4828,0.4016,1.2048,-0.6024,-0.1004,2.1587,3.0696,-7.6609,-9.8759,-7.3768,-1.5366,-0.6565,0.3013,-0.2942,-0.8329,0.1816,-0.3066,-5.2994,-4.5191,-5.2275,-4.9848,-0.1786,0.0937,150.3497,11.4861,202.7975
2017-06-21,1819054,49.5,49.9,49.3,49.3,27.0073,30.1285,35.3717,0.7171,1.1227,-0.4056,50.465,50.065,47.0117,50.3788,50.3622,48.054,1.9251,2.162,3.835,36.8938,38.1591,46.9058,-26.4205,-21.222,-11.6534,64.0273,-0.5025,0.3015,-0.9045,-0.9045,-19.5653,-4.9248,-6.9002,-14.0287,-8.2834,4.0058,-0.4537,0.2654,-0.3145,-0.7495,0.1693,-0.2835,0.9087,-5.5414,-6.2057,-1.1089,0.1665,-0.0003,131.2971,70.6446,60.6944
2017-06-22,9986394,49.0,52.2,49.0,51.0,51.8248,37.3606,36.0347,0.7529,1.0487,-0.2959,50.275,50.29,46.9117,50.2346,50.4394,47.9325,1.7433,1.9995,3.6436,40.1775,38.9863,47.2755,-6.7986,-10.2085,-4.6806,548.9883,-0.6085,5.8824,-0.6085,3.4483,91.892,24.0042,1.8743,4.9869,-6.5881,-27.0538,-0.3765,0.4494,-0.2127,-0.2862,0.1532,-0.253,-9.4463,-7.5155,-4.9912,8.9004,2.1677,0.7883,-74.2678,-51.8968,-59.8346
2017-06-23,3675250,51.1,51.4,50.2,50.7,47.4453,40.7222,37.5972,0.7484,0.9887,-0.2403,50.105,50.5475,46.8517,50.1242,50.5429,47.742,1.5891,1.6597,3.5483,40.1876,38.1855,46.3276,-36.4009,-9.995,-14.022,36.8026,0.1961,0.7843,-1.5686,-0.5882,-8.4507,8.9976,4.3361,-0.5968,-5.7279,-18.785,-0.3381,0.512,-0.1279,-0.2198,0.2053,-0.3974,-8.8441,-16.9949,-2.6165,0.0253,-2.0541,-2.005,435.4209,-2.0913,199.5733
2017-06-26,3865580,50.8,51.5,50.1,50.8,65.0485,48.831,41.3418,0.7443,0.9398,-0.1955,49.885,50.6575,46.8433,49.9381,50.7464,47.6335,1.2625,1.5955,3.5382,40.1042,34.4569,45.1295,-34.4766,-10.2643,-17.7554,105.1787,0.1972,1.5779,-1.1834,0.1972,37.1023,19.9125,9.9598,-0.5441,-4.9431,-18.6443,-0.4391,0.2176,-0.0178,-0.3713,0.4027,-0.2271,-20.5524,-3.8685,-0.2833,-0.2076,-9.7642,-2.5862,-5.2864,2.695,26.6259
2017-06-27,3665349,50.7,51.8,50.5,50.6,66.3157,54.6592,45.7809,0.7167,0.8952,-0.1785,49.735,50.71,46.89,49.7079,50.9045,47.614,1.0395,1.5743,3.5694,40.0536,32.6114,42.673,-26.8629,-19.0218,-18.5406,94.8202,-0.1968,1.9685,-0.5905,-0.3937,1.9481,11.9356,10.7377,-3.7118,-4.7481,-8.6939,-0.3007,0.1036,0.0996,-0.4609,0.3116,-0.041,-17.6627,-1.3304,0.8807,-0.1263,-5.356,-5.4434,-22.0837,85.3198,4.4218
2017-06-28,4532102,50.5,50.6,49.4,50.6,62.7906,57.3697,49.6438,0.6869,0.8535,-0.1666,49.99,50.7875,46.9142,49.9414,50.9472,47.6294,0.8809,1.5256,3.5898,19.8489,32.5048,42.7415,-26.4881,-21.1817,-20.4355,123.6472,-0.1976,0.0,-2.3715,0.0,-5.3156,4.9589,8.4378,-4.1598,-4.6539,-6.6378,0.5127,0.1528,0.0515,0.4697,0.0838,0.0324,-15.2574,-3.0884,0.5718,-50.4441,-0.3271,0.1605,-1.3952,11.3548,10.2204
2017-06-29,2838728,50.8,51.0,49.5,49.5,29.8702,48.2032,49.1636,0.5679,0.7964,-0.2285,50.06,50.7875,46.9425,50.166,51.0059,47.6423,0.7999,1.5256,3.6036,19.3853,32.2528,42.7388,-14.2729,-19.0756,-18.6211,62.636,0.3953,0.7905,-2.1739,-2.1739,-52.4289,-15.978,-0.9673,-17.3155,-6.6918,37.0977,0.14,0.0,0.0604,0.4498,0.1153,0.0271,-9.1926,0.0,0.3842,-2.3357,-0.7751,-0.0063,-46.1157,-9.9429,-8.8784
2017-06-30,3762200,48.9,49.8,48.2,49.8,39.9999,45.4688,47.932,0.4922,0.7356,-0.2433,50.185,50.7275,47.0225,50.3005,50.9834,47.6975,0.6138,1.5404,3.613,20.1692,32.0122,41.3512,4.6154,-19.1983,-16.8904,132.5312,-1.2121,0.6061,-2.6263,0.6061,33.9127,-5.6727,-2.5051,-13.333,-7.639,6.5159,0.2497,-0.1181,0.1704,0.268,-0.0443,0.1158,-23.274,0.9654,0.2612,4.0438,-0.746,-3.2465,-132.3366,0.643,-9.2946
2017-07-03,2046000,49.6,49.9,49.05,49.05,21.2499,37.3958,44.4199,0.3674,0.6619,-0.2945,50.11,50.57,47.0733,50.336,50.9039,47.7207,0.7051,1.5429,3.6198,17.5133,29.8337,41.3424,-28.6396,-25.2753,-18.3173,54.3831,-0.4016,0.2008,-1.506,-1.506,-46.8751,-17.7549,-7.3272,-25.348,-10.0091,21.0167,-0.1494,-0.3105,0.1081,0.0707,-0.1558,0.0487,14.8768,0.1658,0.1888,-13.168,-6.8053,-0.0214,-720.5235,31.6538,8.448
2017-07-04,3226200,49.2,49.9,48.5,48.55,8.7499,27.8472,38.8957,0.2256,0.5747,-0.349,49.99,50.3425,47.1017,50.2545,50.576,47.7443,0.8586,1.4846,3.6247,17.2694,28.5317,41.0473,-20.683,-37.0551,-15.7773,157.6833,0.3058,1.7329,-1.1213,-1.0194,-58.8237,-25.5339,-12.4364,-38.5976,-13.183,18.5276,-0.2395,-0.4499,0.0602,-0.162,-0.6441,0.0494,21.7699,-3.7808,0.1346,-1.3928,-4.364,-0.7137,-27.7817,46.6062,-13.8664
2017-07-05,3434308,48.65,49.0,47.65,48.15,12.0482,22.5809,33.4574,0.08,0.4757,-0.3957,49.875,50.17,47.1208,50.1272,50.2752,47.7585,1.0226,1.5305,3.6272,17.9126,28.3421,41.1195,-17.0115,-36.1718,-14.4396,106.4506,0.206,0.9269,-1.8538,-0.8239,37.6945,-18.9115,-13.9817,-64.5316,-17.215,13.3696,-0.23,-0.3427,0.0407,-0.2533,-0.5948,0.0296,19.1066,3.0931,0.0688,3.7245,-0.6646,0.1759,-17.7514,-2.3839,-8.4785
2017-07-06,3170076,48.6,49.5,48.45,48.75,26.506,23.8892,30.268,0.0129,0.3832,-0.3703,49.65,49.9625,47.1567,49.8119,50.0853,47.7739,0.9947,1.4181,3.6326,12.1536,28.8955,41.1933,-17.4773,-33.6167,-23.7043,92.3061,0.9346,2.8037,0.6231,1.2461,119.9996,5.7942,-9.5327,-83.8745,-19.4575,-6.4308,-0.4511,-0.4136,0.076,-0.629,-0.3777,0.0324,-2.7268,-7.3446,0.1484,-32.1505,1.9524,0.1794,2.7383,-7.0637,64.161
2017-07-07,5648372,48.5,50.6,48.15,49.8,51.8072,33.1952,31.2438,0.0439,0.3153,-0.2714,49.56,49.8325,47.28,49.6795,49.9609,47.9024,0.9276,1.2969,3.5937,15.2087,29.5792,37.8501,7.4958,-24.7002,-24.6142,178.1778,-0.5128,3.7949,-1.2308,2.1538,95.4546,38.9547,3.2236,240.4441,-17.707,-26.7038,-0.1813,-0.2602,0.2615,-0.2656,-0.2484,0.2689,-6.7464,-8.5479,-1.0687,25.1371,2.3663,-8.116,-142.8889,-26.5239,3.8388
2017-07-10,3135286,50.0,50.7,49.4,50.0,70.1492,45.5132,36.0003,0.0837,0.269,-0.1853,49.48,49.6825,47.3633,49.5852,49.8078,48.0309,0.839,1.0638,3.5979,16.1133,29.7788,37.7285,2.1858,-20.3756,-23.4824,55.5078,0.4016,1.8072,-0.8032,0.4016,35.4044,37.1078,15.2238,90.5114,-14.6915,-31.7212,-0.1614,-0.301,0.1763,-0.1899,-0.3066,0.2682,-9.5466,-17.9735,0.117,5.9481,0.6748,-0.3213,-70.8403,-17.5083,-4.5982
2017-07-11,3920700,50.1,50.8,49.4,49.4,52.2388,47.7551,39.9185,0.066,0.2284,-0.1624,49.36,49.5475,47.4667,49.4672,49.6164,48.1161,0.7412,0.8995,3.5652,16.1285,29.7329,37.6566,-1.722,-13.3201,-24.7356,125.0508,0.2,1.6,-1.2,-1.2,-25.5319,4.9258,10.884,-21.1047,-15.0906,-12.3742,-0.2425,-0.2717,0.2182,-0.2379,-0.3842,0.1775,-11.6652,-15.4454,-0.9092,0.0946,-0.1543,-0.1904,-178.7845,-34.6276,5.3367
2017-07-12,2389401,49.6,50.3,49.5,50.0,74.6032,56.7045,45.5138,0.0993,0.2026,-0.1033,49.3,49.645,47.6117,49.3875,49.7129,48.2137,0.6481,0.8318,3.4862,15.5564,17.5209,36.5275,-2.3819,-26.9056,-26.5034,60.9432,0.4049,1.8219,0.2024,1.2146,42.8117,18.7401,14.0168,50.3879,-11.3047,-36.3927,-0.1216,0.1968,0.3055,-0.1612,0.1945,0.203,-12.5607,-7.5299,-2.2162,-3.5471,-41.0725,-2.9985,38.3186,101.9934,7.1468
2017-07-13,4891097,50.1,51.3,49.85,50.7,83.5617,65.6569,52.2282,0.1801,0.1981,-0.018,49.42,49.74,47.7508,49.5239,49.8757,48.3455,0.7857,0.8386,3.439,16.3644,17.4809,36.5893,-0.8441,-22.7518,-24.8828,204.6997,0.2,2.6,-0.3,1.4,12.0082,15.7878,14.7523,81.3436,-2.2218,-82.5681,0.2434,0.1914,0.2923,0.2762,0.3275,0.2732,21.2371,0.8277,-1.3556,5.1941,-0.228,0.1692,-64.5621,-15.4386,-6.1145
2017-07-14,5705500,51.0,51.7,50.5,51.0,82.716,71.3433,58.5999,0.2652,0.2115,0.0537,49.54,49.8625,47.8758,49.774,50.0509,48.4535,0.9288,0.8346,3.4181,15.4364,17.5155,36.0431,-3.4038,-21.8641,-24.8891,116.6507,0.5917,1.9724,-0.3945,0.5917,-1.012,8.6608,12.1997,47.2935,6.7812,-398.4318,0.2428,0.2463,0.2618,0.505,0.3513,0.2235,18.212,-0.4824,-0.6074,-5.6713,0.1979,-1.4928,303.2441,-3.9015,0.0251
2017-07-17,2341300,51.7,51.7,50.5,50.6,72.8394,71.842,63.0139,0.297,0.2286,0.0684,49.695,49.9025,48.0083,49.8691,50.1073,48.5011,0.9665,0.8505,3.3658,15.5653,16.3782,35.9161,0.2303,-20.4328,-28.2932,41.0358,1.3726,1.3726,-0.9804,-0.7843,-11.9404,0.699,7.5325,11.9865,8.0867,27.3388,0.3129,0.0802,0.2768,0.1912,0.1125,0.0982,4.0601,1.9012,-1.5307,0.8353,-6.4932,-0.3523,-106.7661,-6.5462,13.6772
2017-07-18,3071145,50.6,51.5,50.3,50.4,63.3803,69.0214,65.0164,0.3026,0.2434,0.0592,49.88,49.935,48.1442,50.0167,50.1385,48.5515,0.8976,0.8567,3.2931,14.9225,16.3141,35.91,-19.7533,-18.4484,-28.8222,131.1726,0.0,1.7787,-0.5929,-0.3952,-12.9863,-3.9261,3.1779,1.8753,6.4726,-13.4867,0.3723,0.0651,0.2829,0.2959,0.0624,0.1039,-7.1308,0.7363,-2.1587,-4.13,-0.3913,-0.0168,-8677.1647,-9.7122,1.8695
2017-07-19,4225100,50.6,51.5,50.5,51.3,88.7323,75.5917,68.5415,0.3753,0.2698,0.1055,50.195,50.035,48.2917,50.2955,50.2088,48.603,0.7661,0.8946,3.2314,12.0303,16.2642,35.9335,-20.4719,-20.2772,-29.047,137.5741,0.3968,2.1825,0.1984,1.7857,39.9999,9.5192,5.4219,24.0278,10.8374,78.2721,0.6315,0.2003,0.3064,0.5574,0.1402,0.106,-14.6486,4.4199,-1.8751,-19.3814,-0.3056,0.0653,3.6379,9.9134,0.7802
2017-07-20,21509003,51.7,56.4,51.7,56.4,100.0,83.7278,73.6036,0.8348,0.3828,0.452,50.96,50.305,48.5267,52.3426,51.4198,49.0321,1.9957,1.6754,3.3002,36.8714,29.6352,38.7788,40.2217,7.8367,-18.1162,509.0768,0.7797,9.9415,0.7797,9.9415,12.6985,10.7632,7.3855,122.4365,41.8868,328.3873,1.5241,0.5396,0.4866,4.0701,2.4119,0.883,160.4948,87.2766,2.1306,206.4884,82.211,7.9184,-296.4724,-138.6478,-37.6314
2017-07-21,37971900,58.0,58.2,53.9,54.2,54.5454,74.0004,73.7359,1.0099,0.5082,0.5016,51.4,50.48,48.6775,53.7219,52.6176,49.7284,2.1873,1.8881,3.3497,37.4595,29.6548,37.6531,100.9673,37.4986,-9.8279,176.5396,2.8369,3.1915,-4.4326,-3.9007,-45.4546,-11.6179,0.1797,20.9639,32.7608,10.9736,0.8634,0.3479,0.3108,2.6352,2.3295,1.4199,9.6046,12.6972,1.4998,1.5951,0.0661,-2.9029,151.027,378.4998,-45.7508
2017-07-24,8096191,53.7,53.7,52.6,53.0,40.2299,62.7435,70.0718,1.0397,0.6145,0.4252,51.7,50.59,48.7942,53.7816,52.6988,49.8565,2.1797,1.97,3.3767,44.3969,33.0419,38.2661,67.2118,30.1886,-19.405,21.3215,-0.9225,-0.9225,-2.952,-2.214,-26.2452,-15.2119,-4.9692,2.9594,20.9174,-15.2339,0.5837,0.2179,0.2397,0.1112,0.1544,0.2578,-0.349,4.3395,0.8048,18.5197,11.4217,1.6279,-33.4321,-19.4941,97.4479
2017-07-25,10507702,53.2,55.4,53.2,54.4,54.491,59.9927,66.7121,1.163,0.7242,0.4388,52.2,50.78,48.9442,53.9862,52.8771,49.9966,2.1669,2.1464,3.4229,44.7002,33.8707,38.4815,70.9105,34.1636,-17.3416,129.7857,0.3774,4.5283,0.3774,2.6415,35.4492,-4.3842,-4.7946,11.8535,17.8502,3.1872,0.9671,0.3756,0.3074,0.3804,0.3383,0.281,-0.5864,8.9526,1.3698,0.6832,2.5083,0.5631,5.5029,13.1674,-10.6336
2017-07-26,6452750,54.8,55.2,53.7,55.0,59.4937,59.8264,64.4168,1.2942,0.8382,0.456,52.7,51.0,49.1075,54.1173,53.0464,50.1057,2.1797,2.3434,3.4746,44.6396,33.4596,38.4856,60.1562,35.017,-15.1812,61.4097,0.7353,1.4706,-1.2868,1.1029,9.1806,-0.2773,-3.4405,11.2787,15.7396,3.9157,0.9579,0.4332,0.3337,0.2428,0.3203,0.2181,0.5898,9.1797,1.5114,-0.1355,-1.2135,0.0107,-15.1659,2.4979,-12.4576
2017-07-27,9782753,55.6,57.1,55.2,56.9,83.5443,67.7323,65.522,1.5338,0.9773,0.5564,53.32,51.37,49.3142,54.4847,53.3532,50.2962,2.4165,2.6573,3.5636,46.0632,34.4776,38.6225,59.7223,23.0046,-13.4083,151.606,1.0909,3.8182,0.3636,3.4545,40.4256,13.2149,1.7157,18.5129,16.596,22.0368,1.1765,0.7255,0.4208,0.6789,0.5783,0.3802,10.8645,13.3938,2.5596,3.189,3.0423,0.3556,-0.7213,-34.3044,-11.6782
