iteration,avg_price,cash_and_stock,cash,stock_value,action,position
493,60.13,1748707.39,499265.08,1249442.31,1,1
494,60.1551,1749227.12,499265.08,1249962.04,1,1
495,58.004,1704529.94,499265.08,1205264.86,1,1
496,60.3552,1753385.0,499265.08,1254119.92,1,1
497,60.3051,1752345.53,499265.08,1253080.45,1,1
498,61.4057,1775213.86,499265.08,1275948.78,1,1
499,58.9545,1724279.86,499265.08,1225014.78,1,1
500,55.953,1661911.69,499265.08,1162646.61,1,1
501,56.2781,1668668.24,499265.08,1169403.16,1,1
502,55.5027,1652556.46,499265.08,1153291.38,1,1
503,54.9775,1641642.03,499265.08,1142376.95,1,1
504,50.7879,1554586.46,499265.08,1055321.38,1,1
505,45.8479,1451938.85,499265.08,952673.77,1,1
506,46.0355,1455836.86,499265.08,956571.78,1,1
507,46.8859,1473507.85,499265.08,974242.77,1,1
508,47.1611,1479224.93,499265.08,979959.85,1,1
509,47.036,1476626.25,499265.08,977361.17,1,1
510,48.099,1498714.98,499265.08,999449.9,1,1
511,50.5002,1548609.52,499265.08,1049344.44,1,1
512,51.0505,1560043.68,499265.08,1060778.6,1,1
513,50.8504,1555885.8,499265.08,1056620.72,1,1
514,51.013,1559264.08,499265.08,1059999.0,1,1
515,50.4002,1546530.58,499265.08,1047265.5,1,1
516,51.7008,1573556.78,499265.08,1074291.7,1,1
517,51.6508,1572517.31,499265.08,1073252.23,1,1
518,50.7003,1552767.39,499265.08,1053502.31,1,1
519,49.2246,1522103.04,499265.08,1022837.96,1,1
520,47.0485,1476886.12,499265.08,977621.04,1,1
521,47.1235,1478445.33,499265.08,979180.25,1,1
522,44.1095,1415817.29,499265.08,916552.21,1,1
523,44.8974,1432188.93,499265.08,932923.85,1,1
524,47.2361,1480784.13,499265.08,981519.05,1,1
525,46.9485,1474807.18,499265.08,975542.1,1,1
526,45.1976,1438425.75,499265.08,939160.67,1,1
527,45.2601,1439725.09,499265.08,940460.01,1,1
528,43.7344,1408021.27,499265.08,908756.19,1,1
529,44.3096,1419975.17,499265.08,920710.09,1,1
530,45.6103,1447001.37,499265.08,947736.29,1,1
531,45.6978,1448820.45,499265.08,949555.37,1,1
532,44.8849,1431929.07,499265.08,932663.99,1,1
533,44.7349,1428810.66,499265.08,929545.58,1,1
534,45.8104,1451159.25,499265.08,951894.17,1,1
535,45.8854,1452718.46,499265.08,953453.38,1,1
536,44.8224,1430629.73,499265.08,931364.65,1,1
537,44.2346,1418415.96,499265.08,919150.88,1,1
538,40.7704,1346432.7,499265.08,847167.62,1,1
539,38.3692,1296538.17,499265.08,797273.09,1,1
540,35.5803,1238587.74,499265.08,739322.66,1,1
541,31.5408,1154650.58,499265.08,655385.5,1,1
542,31.8784,1161667.0,499265.08,662401.92,1,1
543,34.092,1207663.53,499265.08,708398.45,1,1
544,35.4427,1235729.2,499265.08,736464.12,1,1
545,35.7804,1242745.62,499265.08,743480.54,1,1
546,35.4677,1236248.94,499265.08,736983.86,1,1
547,34.0545,1206883.93,499265.08,707618.85,1,1
548,35.5928,1238847.61,499265.08,739582.53,1,1
549,35.1426,1229492.39,499265.08,730227.31,1,1
550,35.1676,1230012.12,499265.08,730747.04,1,1
551,32.6163,1176999.18,499265.08,677734.1,1,1
552,32.1786,1167903.82,499265.08,668638.74,1,1
553,32.1411,1167124.22,499265.08,667859.14,1,1
554,31.7284,1158548.59,499265.08,659283.51,1,1
555,33.004,1185055.07,499265.08,685789.99,1,1
556,34.4797,1215719.42,499265.08,716454.34,1,1
557,35.1676,1230012.12,499265.08,730747.04,1,1
558,36.6683,1261196.21,499265.08,761931.13,1,1
559,35.6428,1239887.08,499265.08,740622.0,1,1
560,35.8304,1243785.09,499265.08,744520.01,1,1
561,35.6428,1239887.08,499265.08,740622.0,1,1
562,35.3802,1234429.87,499265.08,735164.79,1,1
563,35.8304,1243785.09,499265.08,744520.01,1,1
564,34.6423,1219097.69,499265.08,719832.61,1,1
565,34.7173,1220656.9,499265.08,721391.82,1,1
566,33.7794,1201166.84,499265.08,701901.76,1,1
567,34.2421,1210781.94,499265.08,711516.86,1,1
568,34.5298,1216758.89,499265.08,717493.81,1,1
569,34.0795,1207403.66,499265.08,708138.58,1,1
570,34.4422,1214939.81,499265.08,715674.73,1,1
571,34.3422,1212860.87,499265.08,713595.79,1,1
572,33.9295,1204285.25,499265.08,705020.17,1,1
573,34.2796,1211561.54,499265.08,712296.46,1,1
574,35.1926,1230531.86,499265.08,731266.78,1,1
575,36.2056,1251581.11,499265.08,752316.03,1,1
576,36.9935,1267952.76,499265.08,768687.68,1,1
577,37.8689,1286143.47,499265.08,786878.39,1,1
578,40.6203,1343314.29,499265.08,844049.21,1,1
579,40.3327,1337337.34,499265.08,838072.26,1,1
580,38.8069,1305633.53,499265.08,806368.45,1,1
581,37.0935,1270031.7,499265.08,770766.62,1,1
582,37.4312,1277048.12,499265.08,777783.03,1,1
583,36.2056,1251581.11,499265.08,752316.03,1,1
584,36.0055,1247423.23,499265.08,748158.15,1,1
585,37.031,1268732.36,499265.08,769467.28,1,1
586,37.6188,1280946.13,499265.08,781681.05,1,1
587,37.056,1269252.09,499265.08,769987.01,1,1
588,36.4932,1257558.06,499265.08,758292.98,1,1
589,35.3677,1234170.0,499265.08,734904.92,1,1
590,35.0925,1228452.92,499265.08,729187.84,1,1
591,34.092,1207663.53,499265.08,708398.45,1,1
592,34.3672,1213380.61,499265.08,714115.53,1,1
593,34.955,1225594.38,499265.08,726329.3,1,1
594,34.2296,1210522.07,499265.08,711256.99,1,1
595,33.9295,1204285.25,499265.08,705020.17,1,1
596,33.942,1204545.12,499265.08,705280.04,1,1
597,33.9295,1204285.25,499265.08,705020.17,1,1
598,33.8419,1202466.18,499265.08,703201.1,1,1
599,33.054,1186094.54,499265.08,686829.46,1,1
600,32.091,1166084.75,499265.08,666819.67,1,1
601,33.3041,1191291.88,499265.08,692026.8,1,1
602,32.979,1184535.33,499265.08,685270.25,1,1
603,33.4417,1194150.42,499265.08,694885.34,1,1
604,33.5918,1197268.83,499265.08,698003.75,1,1
605,32.929,1183495.86,499265.08,684230.78,1,1
606,32.0785,1165824.88,499265.08,666559.8,1,1
607,32.1536,1167384.09,499265.08,668119.01,1,1
608,32.8914,1182716.26,499265.08,683451.18,1,1
609,33.054,1186094.54,499265.08,686829.46,1,1
610,33.3792,1192851.09,499265.08,693586.01,1,1
611,33.5668,1196749.1,499265.08,697484.02,1,1
612,33.7669,1200906.98,499265.08,701641.9,1,1
613,36.3932,1255479.12,499265.08,756214.04,1,1
614,38.3191,1295498.7,499265.08,796233.62,1,1
615,38.2066,1293159.89,499265.08,793894.81,1,1
616,38.3192,1295498.7,499265.08,796233.62,1,1
617,37.5813,1280166.52,499265.08,780901.44,1,1
618,37.944,1287702.68,499265.08,788437.6,1,1
619,39.7449,1325123.58,499265.08,825858.5,1,1
620,39.7949,1326163.05,499265.08,826897.97,1,1
621,40.9455,1350070.85,499265.08,850805.77,1,1
622,43.084,1394508.17,499265.08,895243.09,1,1
623,42.5588,1383593.74,499265.08,884328.66,1,1
624,41.058,1352409.65,499265.08,853144.57,1,1
625,41.7709,1367222.09,499265.08,867957.01,1,1
626,41.2706,1356827.4,499265.08,857562.32,1,1
627,41.6583,1364883.29,499265.08,865618.21,1,1
628,40.983,1350850.45,499265.08,851585.37,1,1
629,40.9705,1350590.58,499265.08,851325.5,1,1
630,40.5828,1342534.69,499265.08,843269.61,1,1
631,40.07,1331880.13,499265.08,832615.05,1,1
632,40.6953,1344873.5,499265.08,845608.42,1,1
633,40.6453,1343834.03,499265.08,844568.95,1,1
634,40.2826,1336297.88,499265.08,837032.79,1,1
635,38.4192,1297577.64,499265.08,798312.56,1,1
636,38.119,1291340.82,499265.08,792075.74,1,1
637,38.7444,1304334.19,499265.08,805069.11,1,1
638,38.7068,1303554.59,499265.08,804289.51,1,1
639,38.4192,1297577.64,499265.08,798312.56,1,1
640,38.7068,1303554.59,499265.08,804289.51,1,1
641,39.3822,1317587.42,499265.08,818322.34,1,1
642,39.5323,1320705.83,499265.08,821440.75,1,1
643,39.2946,1315768.35,499265.08,816503.27,1,1
644,39.2821,1315508.49,499265.08,816243.41,1,1
645,39.0695,1311090.74,499265.08,811825.66,1,1
646,40.1326,1333179.47,499265.08,833914.39,1,1
647,39.1821,1313429.55,499265.08,814164.47,1,1
648,39.1946,1313689.41,499265.08,814424.33,1,1
649,41.108,1353449.12,499265.08,854184.04,1,1
650,41.1581,1354488.59,499265.08,855223.51,1,1
651,40.3452,1337597.21,499265.08,838332.13,1,1
652,40.983,1350850.45,499265.08,851585.37,1,1
653,41.5708,1363064.21,499265.08,863799.13,1,1
654,41.033,1351889.92,499265.08,852624.84,1,1
655,41.4582,1360725.41,499265.08,861460.33,1,1
656,42.5463,1383333.87,499265.08,884068.79,1,1
657,42.021,1372419.44,499265.08,873154.36,1,1
658,41.6833,1365403.02,499265.08,866137.94,1,1
659,41.9585,1371120.1,499265.08,871855.02,1,1
660,43.7469,1408281.14,499265.08,909016.06,1,1
661,43.4467,1402044.32,499265.08,902779.24,1,1
662,43.7594,1408541.0,499265.08,909275.92,1,1
663,41.8584,1369041.16,499265.08,869776.08,1,1
664,41.8334,1368521.43,499265.08,869256.35,1,1
665,43.0965,1394768.03,499265.08,895502.95,1,1
666,42.6338,1385152.94,499265.08,885887.86,1,1
667,42.3337,1378916.12,499265.08,879651.04,1,1
668,41.996,1371899.7,499265.08,872634.62,1,1
669,40.9955,1351110.32,499265.08,851845.23,1,1
670,39.6698,1323564.37,499265.08,824299.29,1,1
671,39.3947,1317847.29,499265.08,818582.21,1,1
672,39.6823,1323824.24,499265.08,824559.16,1,1
673,39.8949,1328241.99,499265.08,828976.91,1,1
674,38.6318,1301995.38,499265.08,802730.3,1,1
675,38.6943,1303294.72,499265.08,804029.64,1,1
676,37.7689,1284064.53,499265.08,784799.45,1,1
677,36.5683,1259117.27,499265.08,759852.19,1,1
678,35.8679,1244564.69,499265.08,745299.61,1,1
679,35.3051,1232870.66,499265.08,733605.58,1,1
680,34.6923,1220137.16,499265.08,720872.08,1,1
681,35.943,1246123.9,499265.08,746858.82,1,1
682,35.3552,1233910.13,499265.08,734645.05,1,1
683,34.3046,1212081.27,499265.08,712816.19,1,1
684,33.5293,1195969.5,499265.08,696704.42,1,1
685,33.7294,1200127.37,499265.08,700862.29,1,1
686,33.3417,1192071.49,499265.08,692806.41,1,1
687,31.6908,1157768.99,499265.08,658503.91,1,1
688,31.8034,1160107.8,499265.08,660842.72,1,1
689,31.6658,1157249.26,499265.08,657984.18,1,1
690,32.7789,1180377.45,499265.08,681112.37,1,1
691,32.6163,1176999.18,499265.08,677734.1,1,1
692,32.4662,1173880.77,499265.08,674615.69,1,1
693,32.6913,1178558.38,499265.08,679293.3,1,1
694,32.116,1166604.48,499265.08,667339.4,1,1
695,31.6658,1157249.26,499265.08,657984.18,1,1
696,31.7033,1158028.86,499265.08,658763.78,1,1
697,31.8659,1161407.14,499265.08,662142.06,1,1
698,32.3912,1172321.57,499265.08,673056.49,1,1
699,34.1296,1208443.13,499265.08,709178.05,1,1
700,34.3547,1213120.74,499265.08,713855.66,1,1
701,33.7919,1201426.71,499265.08,702161.63,1,1
702,33.9044,1203765.52,499265.08,704500.44,1,1
703,35.005,1226633.85,499265.08,727368.77,1,1
704,34.6798,1219877.29,499265.08,720612.21,1,1
705,34.6423,1219097.69,499265.08,719832.61,1,1
706,34.6048,1218318.09,499265.08,719053.01,1,1
707,34.8299,1222995.7,499265.08,723730.62,1,1
708,34.2796,1211561.54,499265.08,712296.46,1,1
709,33.8169,1201946.45,499265.08,702681.37,1,1
710,33.6043,1197528.7,499265.08,698263.62,1,1
711,33.917,1204025.38,499265.08,704760.3,1,1
712,34.2671,1211301.67,499265.08,712036.59,1,1
713,35.2801,1232350.93,499265.08,733085.85,1,1
714,35.5803,1238587.74,499265.08,739322.66,1,1
715,38.5443,1300176.31,499265.08,800911.23,1,1
716,40.3452,1337597.21,499265.08,838332.13,1,1
717,41.8334,1368521.43,499265.08,869256.35,1,1
718,41.5708,1363064.21,499265.08,863799.13,1,1
719,40.9705,1350590.58,499265.08,851325.5,1,1
720,40.7954,1346952.44,499265.08,847687.36,1,1
721,42.6713,1385932.54,499265.08,886667.46,1,1
722,43.6343,1405942.33,499265.08,906677.25,1,1
723,43.4967,1403083.79,499265.08,903818.71,1,1
724,44.1346,1416337.02,499265.08,917071.94,1,1
725,43.5718,1404642.99,499265.08,905377.91,1,1
726,42.3837,1379955.59,499265.08,880690.51,1,1
727,44.3221,1420235.04,499265.08,920969.95,1,1
728,47.974,1496116.31,499265.08,996851.23,1,1
729,48.5368,1507810.34,499265.08,1008545.26,1,1
730,50.963,1558224.61,499265.08,1058959.53,1,1
731,51.2006,1563162.09,499265.08,1063897.01,1,1
732,51.4007,1567319.97,499265.08,1068054.89,1,1
733,50.05,1539254.29,499265.08,1039989.21,1,1
734,47.974,1496116.31,499265.08,996851.23,1,1
735,48.7619,1512487.95,499265.08,1013222.87,1,1
736,48.2741,1502353.12,499265.08,1003088.04,1,1
737,46.6358,1468310.5,499265.08,969045.42,1,1
738,46.6983,1469609.84,499265.08,970344.75,1,1
739,44.7349,1428810.66,499265.08,929545.58,1,1
740,44.7599,1429330.39,499265.08,930065.31,1,1
741,47.2486,1481044.0,499265.08,981778.92,1,1
742,48.9119,1515606.36,499265.08,1016341.28,1,1
743,48.1616,1500014.32,499265.08,1000749.24,1,1
744,48.1616,1500014.32,499265.08,1000749.24,1,1
745,48.3867,1504691.93,499265.08,1005426.85,1,1
746,46.8109,1471948.64,499265.08,972683.56,1,1
747,47.1235,1478445.33,499265.08,979180.25,1,1
748,47.0735,1477405.86,499265.08,978140.78,1,1
749,49.0745,1518984.64,499265.08,1019719.55,1,1
750,48.7244,1511708.35,499265.08,1012443.27,1,1
751,47.5112,1486501.21,499265.08,987236.13,1,1
752,45.5353,1445442.17,499265.08,946177.09,1,1
753,45.998,1455057.26,499265.08,955792.18,1,1
754,46.8984,1473767.71,499265.08,974502.63,1,1
755,47.086,1477665.72,499265.08,978400.64,1,1
756,48.1491,1499754.45,499265.08,1000489.37,1,1
757,47.974,1496116.31,499265.08,996851.23,1,1
758,48.2241,1501313.65,499265.08,1002048.57,1,1
759,49.1496,1520543.84,499265.08,1021278.76,1,1
760,49.2996,1523662.25,499265.08,1024397.17,1,1
761,49.975,1537695.09,499265.08,1038430.01,1,1
762,48.8994,1515346.49,499265.08,1016081.41,1,1
763,49.1371,1520283.97,499265.08,1021018.89,1,1
764,49.1996,1521583.31,499265.08,1022318.23,1,1
765,49.3872,1525481.32,499265.08,1026216.24,1,1
766,48.5117,1507290.6,499265.08,1008025.52,1,1
767,48.5993,1509109.68,499265.08,1009844.59,1,1
768,49.8749,1535616.15,499265.08,1036351.07,1,1
769,49.7249,1532497.74,499265.08,1033232.66,1,1
770,51.1756,1562642.35,499265.08,1063377.27,1,1
771,49.925,1536655.62,499265.08,1037390.54,1,1
772,48.7744,1512747.82,499265.08,1013482.74,1,1
773,48.0865,1498455.11,499265.08,999190.03,1,1
774,47.5738,1487800.55,499265.08,988535.47,1,1
775,48.0115,1496895.91,499265.08,997630.83,1,1
776,47.6488,1489359.76,499265.08,990094.67,1,1
777,48.124,1499234.72,499265.08,999969.63,1,1
778,48.2991,1502872.86,499265.08,1003607.78,1,1
779,47.9615,1495856.44,499265.08,996591.36,1,1
780,47.1361,1478705.19,499265.08,979440.11,1,1
781,46.8234,1472208.51,499265.08,972943.43,1,1
782,46.023,1455577.0,499265.08,956311.92,1,1
783,46.7233,1470129.57,499265.08,970864.49,1,1
784,46.7233,1470129.57,499265.08,970864.49,1,1
785,47.0485,1476886.12,499265.08,977621.04,1,1
786,48.5868,1508849.81,499265.08,1009584.73,1,1
787,50.4252,1547050.31,499265.08,1047785.23,1,1
788,52.8514,1597464.58,499265.08,1098199.5,1,1
789,53.5267,1611497.42,499265.08,1112232.34,1,1
790,56.3782,1670747.18,499265.08,1171482.1,1,1
791,58.3792,1712325.96,499265.08,1213060.88,1,1
792,61.6558,1780411.21,499265.08,1281146.13,1,1
793,62.006,1787687.49,499265.08,1288422.41,1,1
794,64.8324,1846417.52,499265.08,1347152.44,1,1
795,63.3066,1814713.7,499265.08,1315448.62,1,1
796,65.0325,1850575.4,499265.08,1351310.32,1,1
797,66.7334,1885917.36,499265.08,1386652.28,1,1
798,66.7333,1885917.36,499265.08,1386652.28,1,1
799,66.4082,1879160.81,499265.08,1379895.73,1,1
800,64.5322,1840180.7,499265.08,1340915.62,1,1
801,66.3582,1878121.34,499265.08,1378856.26,1,1
802,61.5808,1778852.0,499265.08,1279586.92,1,1
803,63.0315,1808996.62,499265.08,1309731.54,1,1
804,63.7068,1823029.46,499265.08,1323764.38,1,1
805,63.6068,1820950.52,499265.08,1321685.44,1,1
806,64.2071,1833424.15,499265.08,1334159.07,1,1
807,63.8569,1826147.87,499265.08,1326882.78,1,1
808,63.8569,1826147.87,499265.08,1326882.78,1,1
809,63.982,1828746.54,499265.08,1329481.46,1,1
810,68.3341,1919180.38,499265.08,1419915.3,1,1
811,71.1856,1978430.14,499265.08,1479165.06,1,1
812,70.4102,1962318.37,499265.08,1463053.29,1,1
813,70.3352,1960759.16,499265.08,1461494.08,1,1
814,67.0585,1892673.91,499265.08,1393408.83,1,1
815,65.4577,1859410.89,499265.08,1360145.81,1,1
816,66.108,1872923.99,499265.08,1373658.91,1,1
817,64.6323,1842259.64,499265.08,1342994.56,1,1
818,64.7824,1845378.05,499265.08,1346112.97,1,1
819,66.7083,1885397.63,499265.08,1386132.54,1,1
820,67.6338,1904627.81,499265.08,1405362.73,1,1
821,67.5087,1902029.14,499265.08,1402764.06,1,1
822,70.9605,1973752.53,499265.08,1474487.45,1,1
823,71.2356,1979469.61,499265.08,1480204.53,1,1
824,72.2111,1999739.27,499265.08,1500474.19,1,1
825,78.6143,2132791.36,499265.08,1633526.28,1,1
826,80.2901,2167613.59,499265.08,1668348.51,1,1
827,82.6913,2217508.12,499265.08,1718243.04,1,1
828,82.8664,2221146.27,499265.08,1721881.19,1,1
829,82.7664,2219067.33,499265.08,1719802.25,1,1
830,83.5167,2234659.37,499265.08,1735394.29,1,1
831,79.8899,2159297.83,499265.08,1660032.75,1,1
832,77.6888,2113561.18,499265.08,1614296.09,1,1
833,79.99,2161376.77,499265.08,1662111.69,1,1
834,78.9394,2139547.91,499265.08,1640282.83,1,1
835,79.4147,2149422.87,499265.08,1650157.79,1,1
836,81.0405,2183205.63,499265.08,1683940.55,1,1
837,80.5152,2172291.2,499265.08,1673026.12,1,1
838,80.2151,2166054.38,499265.08,1666789.3,1,1
839,80.5653,2173330.67,499265.08,1674065.59,1,1
840,79.4897,2150982.08,499265.08,1651717.0,1,1
841,78.2391,2124995.34,499265.08,1625730.26,1,1
842,76.5633,2090173.11,499265.08,1590908.03,1,1
843,76.7884,2094850.72,499265.08,1595585.64,1,1
844,80.4402,2170732.0,499265.08,1671466.92,1,1
845,80.8404,2179047.75,499265.08,1679782.67,1,1
846,80.7904,2178008.28,499265.08,1678743.2,1,1
847,83.8169,2240896.19,499265.08,1741631.11,1,1
848,83.7669,2239856.72,499265.08,1740591.64,1,1
849,86.118,2288711.78,499265.08,1789446.7,1,1
850,89.9199,2367711.46,499265.08,1868446.38,1,1
851,90.145,2372389.07,499265.08,1873123.99,1,1
852,80.7404,2176968.81,499265.08,1677703.73,1,1
853,79.1395,2143705.79,499265.08,1644440.71,1,1
854,73.962,2036120.7,499265.08,1536855.62,1,1
855,79.7398,2156179.42,499265.08,1656914.34,1,1
856,79.3146,2147343.93,499265.08,1648078.85,1,1
857,83.5668,2235698.84,499265.08,1736433.76,1,1
858,82.016,2203475.28,499265.08,1704210.2,1,1
859,82.016,2203475.28,499265.08,1704210.2,1,1
860,89.4197,2357316.77,499265.08,1858051.69,0,1
861,93.2716,2437355.92,499265.08,1938090.84,0,1
862,92.9965,2431638.83,499265.08,1932373.75,0,1
863,92.9214,2430079.63,499265.08,1930814.55,0,1
864,91.4707,2399935.02,499265.08,1900669.94,1,1
865,88.144,2330810.3,499265.08,1831545.21,1,1
866,89.0695,2350040.48,499265.08,1850775.4,1,1
867,90.3952,2377586.42,499265.08,1878321.34,1,1
868,90.6203,2382264.03,499265.08,1882998.95,1,1
869,91.1706,2393698.2,499265.08,1894433.12,1,1
870,92.2961,2417086.26,499265.08,1917821.18,1,1
871,91.4957,2400454.75,499265.08,1901189.67,1,1
872,89.7949,2365112.79,499265.08,1865847.71,1,1
873,87.0935,2308981.44,499265.08,1809716.36,1,1
874,92.8464,2428520.43,499265.08,1929255.35,1,1
875,90.5703,2381224.56,499265.08,1881959.48,1,1
876,93.8469,2449309.82,499265.08,1950044.74,1,1
877,92.6213,2423842.81,499265.08,1924577.73,1,1
878,87.3687,2314698.52,499265.08,1815433.44,1,1
879,83.9169,2242975.12,499265.08,1743710.04,1,1
880,75.5127,2068344.25,499265.08,1569079.17,1,1
881,61.2056,1771055.98,499265.08,1271790.9,1,1
882,55.0275,1642681.5,499265.08,1143416.42,1,1
883,44.1721,1417116.63,499265.08,917851.55,1,1
884,47.9114,1494816.97,499265.08,995551.89,1,1
885,45.4227,1443103.36,499265.08,943838.28,1,1
886,50.3001,1544451.64,499265.08,1045186.56,0,1
887,55.3276,1630451.23,1630451.23,0.0,-1,0
888,57.2786,1630451.23,1630451.23,0.0,0,0
889,57.954,1630451.23,1630451.23,0.0,0,0
890,55.978,1630451.23,1630451.23,0.0,0,0
891,58.5543,1630451.23,1630451.23,0.0,0,0
892,60.8304,1630451.23,1630451.23,0.0,0,0
893,62.131,1630451.23,1630451.23,0.0,0,0
894,68.034,1630451.23,1630451.23,0.0,0,0
895,72.6113,1630451.23,1630451.23,0.0,0,0
896,71.7108,1630451.23,1630451.23,0.0,0,0
897,73.7118,1630451.23,1630451.23,0.0,0,0
898,72.5362,1630451.23,1630451.23,0.0,0,0
899,73.4367,1630451.23,1630451.23,0.0,0,0
900,74.8874,1630451.23,1630451.23,0.0,0,0
901,76.9885,1630451.23,1630451.23,0.0,0,0
902,80.1901,1630451.23,1630451.23,0.0,0,0
903,78.5142,1630451.23,1630451.23,0.0,0,0
904,76.063,1630451.23,1630451.23,0.0,0,0
905,75.8629,1630451.23,1630451.23,0.0,0,0
906,78.039,1630451.23,1630451.23,0.0,0,0
907,77.9139,1630451.23,1630451.23,0.0,0,0
908,81.941,1630451.23,1630451.23,0.0,0,0
909,82.4412,1630043.84,814865.26,815178.59,-1,-1
910,82.3161,1630465.69,814865.26,815600.43,-1,-1
911,83.0915,1622798.66,814865.26,807933.4,-1,-1
912,84.1921,1611916.42,814865.26,797051.16,0,-1
913,84.3421,1610432.48,814865.26,795567.22,0,-1
914,82.016,1633433.57,814865.26,818568.32,0,-1
915,83.4917,1618841.48,814865.26,803976.22,0,-1
916,85.0925,1603012.77,814865.26,788147.51,0,-1
917,87.3436,1580753.65,814865.26,765888.39,0,-1
918,86.5683,1588420.68,814865.26,773555.42,0,-1
919,87.8689,1575559.85,814865.26,760694.59,0,-1
920,86.2431,1591635.88,814865.26,776770.63,0,-1
921,83.2166,1621562.04,814865.26,806696.78,0,-1
922,80.115,1652230.17,814865.26,837364.91,0,-1
923,78.5392,1667811.55,814865.26,852946.3,0,-1
924,78.3892,1669295.49,814865.26,854430.24,0,-1
925,83.7669,1616120.92,814865.26,801255.66,0,-1
926,82.3412,1630218.37,814865.26,815353.11,0,-1
927,82.8164,1625519.22,814865.26,810653.96,0,-1
928,84.7674,1606227.98,814865.26,791362.72,0,-1
929,84.3672,1610185.15,814865.26,795319.9,0,-1
930,82.3412,1630218.37,814865.26,815353.11,0,-1
931,81.7909,1635659.48,814865.26,820794.23,0,-1
932,84.5422,1608453.89,814865.26,793588.63,0,-1
933,84.9425,1604496.71,814865.26,789631.45,0,-1
934,85.968,1594356.44,814865.26,779491.19,0,-1
935,86.9184,1584958.15,814865.26,770092.89,0,-1
936,86.8684,1585452.79,814865.26,770587.54,0,-1
937,87.1936,1582237.59,814865.26,767372.33,0,-1
938,86.2681,1591388.56,814865.26,776523.3,0,-1
939,86.1681,1592377.85,814865.26,777512.6,0,-1
940,82.7914,1625766.54,814865.26,810901.28,0,-1
941,80.5903,1643161.5,1643161.5,0.0,1,0
942,80.2651,1641929.02,820415.6,821513.43,1,1
943,82.091,1660617.24,820415.6,840201.64,1,1
944,81.5157,1654729.17,820415.6,834313.57,1,1
945,83.5918,1675977.41,820415.6,855561.82,1,1
946,84.2671,1682889.49,820415.6,862473.9,1,1
947,86.6183,1706953.77,820415.6,886538.17,1,1
948,94.2471,1785034.66,820415.6,964619.07,1,1
949,103.7018,1881803.78,820415.6,1061388.18,0,1
950,112.3061,1969868.79,820415.6,1149453.19,0,1
951,114.057,1987788.99,820415.6,1167373.39,0,1
952,116.3081,2010829.26,820415.6,1190413.66,0,1
953,123.5618,2079110.77,2079110.77,0.0,-1,0
954,121.1856,2077551.22,1038021.46,1039529.76,1,1
955,122.5612,2089351.86,1038021.46,1051330.4,0,1
956,128.6893,2136890.93,2136890.93,0.0,-1,0
957,132.5662,2136357.02,1068005.61,1068351.41,-1,-1
958,138.6943,2085903.15,1068005.61,1017897.54,0,-1
959,131.3156,2140539.84,2140539.84,0.0,1,0
960,138.4442,2140539.84,2140539.84,0.0,0,0
961,138.4442,2140005.02,1069831.45,1070173.57,-1,-1
962,128.4392,2211772.45,2211772.45,0.0,1,0
963,126.9384,2210113.53,1104352.8,1105760.73,1,1
964,122.3111,2169805.01,1104352.8,1065452.21,1,1
965,119.8099,2148016.63,1104352.8,1043663.82,1,1
966,126.063,2202487.6,1104352.8,1098134.79,1,1
967,126.9384,2210113.53,1104352.8,1105760.73,1,1
968,126.063,2202487.6,1104352.8,1098134.79,1,1
969,123.6868,2181788.63,1104352.8,1077435.82,1,1
970,129.3146,2230812.5,1104352.8,1126459.7,1,1
971,124.3121,2187235.73,1104352.8,1082882.92,1,1
972,122.9364,2175252.11,1104352.8,1070899.31,1,1
973,124.3121,2187235.73,1104352.8,1082882.92,1,1
974,124.8124,2191593.4,1104352.8,1087240.6,1,1
975,126.063,2202487.6,1104352.8,1098134.79,1,1
976,128.3141,2222097.15,1104352.8,1117744.34,1,1
977,127.9389,2218828.89,1104352.8,1114476.08,1,1
978,128.8144,2226454.82,1104352.8,1122102.02,1,1
979,127.5638,2215560.63,1104352.8,1111207.83,1,1
980,128.3141,2222097.15,1104352.8,1117744.34,1,1
981,128.8144,2226454.82,1104352.8,1122102.02,1,1
982,124.8124,2191593.4,1104352.8,1087240.6,1,1
983,121.9359,2166536.76,1104352.8,1062183.95,1,1
984,123.5618,2180699.21,1104352.8,1076346.4,1,1
985,122.6863,2173073.27,1104352.8,1068720.47,1,1
986,118.4342,2136033.01,1104352.8,1031680.21,1,1
987,114.1821,2098992.75,1104352.8,994639.95,1,1
988,105.1776,2020554.55,1104352.8,916201.75,1,1
989,108.9294,2053237.13,1104352.8,948884.33,1,1
990,110.9304,2070667.85,1104352.8,966315.04,1,1
991,116.9334,2122959.98,1104352.8,1018607.17,0,1
992,121.8109,2159712.3,2159712.3,0.0,-1,0
993,122.1861,2159172.7,1079414.46,1079758.23,-1,-1
994,121.8109,2161409.01,1079414.46,1081994.55,-1,-1
995,123.5618,2145936.53,1079414.46,1066522.07,0,-1
996,125.0625,2132674.4,1079414.46,1053259.94,-1,-1
997,128.8144,2099519.08,1079414.46,1020104.62,-1,-1
998,128.8144,2099519.08,1079414.46,1020104.62,0,-1
999,127.4387,2111676.03,1079414.46,1032261.57,0,-1
1000,125.5628,2128253.69,1079414.46,1048839.23,0,-1
1001,125.4377,2129358.87,1079414.46,1049944.41,0,-1
